CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Balance_to_Salary_Ratio,Credit_to_Salary_Ratio,Age_to_Tenure_Ratio,Products_per_Tenure,IsHighValueCustomer,IsLongTermCustomer,HasMultipleProducts,IsYoungInactive,IsOldInactive,CustomerSegment,SegmentName,ChurnProbability,RiskLevel,RiskLevelNumeric
584,26,0,146286.22,1,1,0,105105.35,0,False,False,False,1.3917924083559174,0.0055562770470100045,26.0,1.0,1,0,0,1,0,2,High-Value Clients,0.04812969947427332,Low Risk,0
709,35,1,111827.27,2,1,0,12674.68,0,False,True,False,8.822190998826098,0.055933882837054895,17.5,1.0,0,0,1,0,0,2,High-Value Clients,0.07141501366999979,Low Risk,0
690,26,2,0.0,2,1,1,93255.85,0,False,True,False,0.0,0.00739892029379075,8.666666666666666,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.04096232586549076,Low Risk,0
627,70,1,94416.78,1,0,1,145299.5,0,False,False,True,0.6498035450669475,0.004315195061269576,35.0,0.5,0,0,0,0,0,3,At-Risk Seniors,0.027688699487833594,Low Risk,0
765,45,2,91549.78,1,1,1,47139.44,0,False,True,True,1.9420646052518813,0.016228104786463596,15.0,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.053341877587473836,Low Risk,0
645,38,7,59568.57,1,1,1,167723.25,0,False,False,False,0.355157766393351,0.0038455977594176157,4.75,0.125,0,1,0,0,0,0,Young Professionals,0.07074233269857262,Low Risk,0
716,23,2,94464.81,2,0,1,185900.88,0,False,False,False,0.5081433818743522,0.0038514941322809644,7.666666666666667,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.009123795866165707,Low Risk,0
771,57,4,0.0,1,0,0,85876.67,1,False,False,False,0.0,0.008977886801074133,11.4,0.2,0,0,0,0,0,3,At-Risk Seniors,0.9797344326860618,Very High Risk,3
687,44,8,95368.14,2,1,1,1787.85,0,True,False,True,53.3125415769908,0.3840456158984823,4.888888888888889,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.07092968789493535,Low Risk,0
717,33,10,102185.42,2,1,0,23231.93,0,True,False,False,4.3983010321986935,0.030861367894621988,3.0,0.18181818181818182,0,1,1,0,0,2,High-Value Clients,0.01533608157120016,Low Risk,0
524,32,1,144875.71,1,0,0,187740.04,0,False,False,True,0.771678424706713,0.0027910786048697717,16.0,0.5,1,0,0,0,0,2,High-Value Clients,0.1352542012511314,Low Risk,0
679,39,5,0.0,2,1,1,100060.54,0,False,True,True,0.0,0.006785824003907996,6.5,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.008063013778519281,Low Risk,0
538,32,2,0.0,1,1,1,80130.54,0,False,False,False,0.0,0.006713960570332232,10.666666666666666,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.09220677917311919,Low Risk,0
752,37,5,113291.05,2,1,1,132467.54,0,True,False,False,0.85522985306549,0.0056768195678762665,6.166666666666667,0.3333333333333333,1,0,1,0,0,0,Young Professionals,0.056135954934289356,Low Risk,0
846,61,0,0.0,2,1,1,96202.44,0,False,True,True,0.0,0.008793864335828324,61.0,2.0,0,0,1,0,0,3,At-Risk Seniors,0.008386090199980335,Low Risk,0
532,39,0,0.0,2,1,0,94977.3,0,False,True,False,0.0,0.005601279450148086,39.0,2.0,0,0,1,0,0,1,Established Savers,0.012699902378153896,Low Risk,0
670,43,9,111677.88,1,1,0,178827.3,1,True,False,True,0.6244978004040748,0.0037466105756191834,4.3,0.1,1,1,0,0,0,2,High-Value Clients,0.9012214968811233,Very High Risk,3
597,35,8,131101.04,1,1,1,192852.67,0,True,False,False,0.6797954117233029,0.0030956112994894,3.888888888888889,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.06250170929033629,Low Risk,0
627,52,1,76101.81,2,0,1,177238.35,0,True,False,True,0.4293731047873962,0.0035375891414632247,26.0,1.0,0,0,1,0,0,3,At-Risk Seniors,0.061132370627831674,Low Risk,0
700,40,2,0.0,2,1,0,199753.97,0,False,True,False,0.0,0.0035042932849180175,13.333333333333334,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.01659147037297779,Low Risk,0
766,52,7,92510.9,2,0,1,66193.61,0,False,False,False,1.397559408537946,0.011571939165439603,6.5,0.25,0,1,1,0,0,3,At-Risk Seniors,0.13205948921911442,Low Risk,0
488,34,2,0.0,2,1,1,181270.84,0,False,False,False,0.0,0.002692089405613139,11.333333333333334,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.01979562807292276,Low Risk,0
694,39,5,77652.4,1,1,1,25407.59,0,False,False,True,3.056147546951641,0.027313597488093592,6.5,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.033432204363365685,Low Risk,0
639,31,3,98360.03,1,0,0,20973.8,0,False,False,False,4.68943827831493,0.030465129584072315,7.75,0.25,0,0,0,0,0,2,High-Value Clients,0.05975521136335888,Low Risk,0
705,46,4,115518.07,1,0,0,76544.9,1,True,False,False,1.509134649928997,0.009210160178402763,9.2,0.2,0,0,0,0,0,2,High-Value Clients,0.9070435676527399,Very High Risk,3
810,69,3,27288.43,1,1,1,110509.9,0,True,False,True,0.24692975986984092,0.0073295937323829595,17.25,0.25,0,0,0,0,0,3,At-Risk Seniors,0.021300539023766517,Low Risk,0
638,36,6,0.0,1,1,0,164247.51,0,False,False,False,0.0,0.0038843579159409114,5.142857142857143,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.129362849354839,Low Risk,0
595,43,5,0.0,2,0,0,105149.8,0,False,True,False,0.0,0.0056585399255164965,7.166666666666667,0.3333333333333333,0,0,1,0,0,1,Established Savers,0.06033435983706613,Low Risk,0
575,36,7,0.0,1,1,1,55868.97,1,False,False,True,0.0,0.010291754228613332,4.5,0.125,0,1,0,0,0,0,Young Professionals,0.37773103717267503,Medium Risk,1
850,31,6,131996.66,2,1,1,178747.43,0,False,False,True,0.738449339107482,0.004755286521957144,4.428571428571429,0.2857142857142857,1,1,1,0,0,0,Young Professionals,0.010361237468143557,Low Risk,0
419,27,2,121580.42,1,0,1,134720.51,0,False,True,False,0.9024573729911429,0.0031101195347350247,9.0,0.3333333333333333,1,0,0,0,0,0,Young Professionals,0.04780408243652193,Low Risk,0
640,55,10,132436.34,1,1,0,978.66,0,False,False,True,135.18602372251598,0.6532878753853378,5.0,0.09090909090909091,0,1,0,0,0,2,High-Value Clients,0.08444538365979005,Low Risk,0
570,34,10,0.0,2,0,1,183387.12,0,False,True,True,0.0,0.003108162077238155,3.090909090909091,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.00565322195310519,Low Risk,0
640,46,5,107978.4,2,1,0,155876.06,0,True,False,False,0.6927151435881584,0.004105799788628295,7.666666666666667,0.3333333333333333,1,0,1,0,0,2,High-Value Clients,0.26700259043820224,Medium Risk,1
689,40,4,78119.59,4,1,0,119259.34,1,True,False,False,0.6550341043803832,0.0057772768382179695,8.0,0.8,0,0,1,0,0,1,Established Savers,0.9974992822906048,Very High Risk,3
725,26,6,98684.15,1,0,0,133720.57,0,False,False,True,0.7379822866273555,0.005421713191073063,3.7142857142857144,0.14285714285714285,1,1,0,1,0,2,High-Value Clients,0.015921946266515472,Low Risk,0
751,44,10,0.0,2,1,0,170634.49,0,False,False,False,0.0,0.004401194616665033,4.0,0.18181818181818182,0,1,1,0,0,1,Established Savers,0.07618267540604211,Low Risk,0
544,53,9,0.0,1,1,0,125692.07,1,False,True,False,0.0,0.004328003126982259,5.3,0.1,0,1,0,0,0,2,High-Value Clients,0.9768069235870723,Very High Risk,3
768,43,2,129264.05,2,0,0,19150.14,0,True,False,False,6.749679131372859,0.04010205136613278,14.333333333333334,0.6666666666666666,0,0,1,0,0,2,High-Value Clients,0.11645683360908476,Low Risk,0
648,37,6,131753.41,1,1,0,86894.67,0,True,False,True,1.5162252618571215,0.007457218524237169,5.285714285714286,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.35835674261708717,Medium Risk,1
577,33,6,0.0,2,1,0,57975.8,0,False,True,False,0.0,0.009952256764774875,4.714285714285714,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.01534770029831029,Low Risk,0
639,27,2,0.0,1,1,1,82938.99,0,False,True,False,0.0,0.007704365529824635,9.0,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.08547985615049349,Low Risk,0
686,26,1,57422.62,1,1,1,79189.4,0,True,False,True,0.7251209742595063,0.008662666181759406,13.0,0.5,0,0,0,0,0,0,Young Professionals,0.006541190013447218,Low Risk,0
657,28,7,0.0,2,0,1,5177.62,0,False,False,False,0.0,0.12686777558500142,3.5,0.25,0,1,1,0,0,1,Established Savers,0.007902071498360799,Low Risk,0
613,34,5,144094.2,1,1,0,44510.26,0,False,False,True,3.2372527760391416,0.013771796170227488,5.666666666666667,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.05607375494632503,Low Risk,0
701,33,9,147510.34,1,1,0,190611.92,0,False,False,True,0.7738737751879567,0.0036776101011410977,3.3,0.1,1,1,0,0,0,2,High-Value Clients,0.020111345501991753,Low Risk,0
578,28,8,161592.76,1,1,0,177834.79,0,False,True,False,0.9086627613035598,0.003250189402256992,3.111111111111111,0.1111111111111111,1,1,0,1,0,2,High-Value Clients,0.06388559749228247,Low Risk,0
689,40,1,0.0,2,1,1,119446.64,0,False,False,False,0.0,0.005768217773076136,20.0,1.0,0,0,1,0,0,1,Established Savers,0.02298819208165933,Low Risk,0
687,72,4,0.0,2,1,1,50267.69,0,False,True,False,0.0,0.013666558647141988,14.4,0.4,0,0,1,0,0,3,At-Risk Seniors,0.008843123659057569,Low Risk,0
499,53,1,75225.53,2,0,0,144849.1,1,False,True,False,0.5193336421583415,0.0034449406662473824,26.5,1.0,0,0,1,0,0,2,High-Value Clients,0.9490062222779594,Very High Risk,3
693,39,0,0.0,2,0,0,81901.6,0,False,True,False,0.0,0.008461269849797198,39.0,2.0,0,0,1,0,0,1,Established Savers,0.024691167311616323,Low Risk,0
737,70,9,87542.89,2,1,1,42576.86,0,False,False,False,2.0560659929832075,0.017309465529737757,7.0,0.2,0,1,1,0,0,3,At-Risk Seniors,0.01591148957185439,Low Risk,0
651,32,8,144581.96,1,1,1,87609.5,0,False,False,False,1.650281187757175,0.007430616193264506,3.5555555555555554,0.1111111111111111,0,1,0,0,0,0,Young Professionals,0.03695812281283933,Low Risk,0
753,33,5,122568.05,2,1,1,82820.85,0,False,False,True,1.4798999297890592,0.009091803672581571,5.5,0.3333333333333333,0,0,1,0,0,0,Young Professionals,0.005756089828680111,Low Risk,0
523,24,5,172231.93,1,0,1,155144.12,0,False,True,False,1.1101343696791752,0.003371037387447314,4.0,0.16666666666666666,1,0,0,0,0,0,Young Professionals,0.09451677726991267,Low Risk,0
458,28,2,171932.26,2,1,1,9578.24,0,True,False,False,17.948423883314334,0.04781172619122185,9.333333333333334,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.003354501974908626,Low Risk,0
643,39,7,0.0,2,1,1,170392.59,0,False,False,True,0.0,0.0037736161319213944,4.875,0.25,0,1,1,0,0,1,Established Savers,0.008269655018829985,Low Risk,0
638,34,7,0.0,2,0,0,3946.29,0,False,True,False,0.0,0.16162987771357057,4.25,0.25,0,1,1,0,0,1,Established Savers,0.014386146825558686,Low Risk,0
685,38,4,111798.06,2,1,1,102184.66,0,True,False,True,1.0940679934934119,0.00670348461809612,7.6,0.4,1,0,1,0,0,0,Young Professionals,0.1739463941732038,Low Risk,0
684,38,4,0.0,3,1,0,75609.84,0,False,False,True,0.0,0.009046321929501114,7.6,0.6,0,0,1,0,0,1,Established Savers,0.052988086334069075,Low Risk,0
670,27,5,79336.61,1,1,1,26170.08,0,False,False,False,3.0314610631276966,0.025600777652278774,4.5,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.023289828729275742,Low Risk,0
701,63,3,120916.52,3,0,0,144727.45,1,True,False,True,0.8354716712574479,0.004843553565314905,15.75,0.75,1,0,1,0,1,3,At-Risk Seniors,0.9988673859860245,Very High Risk,3
705,31,3,142905.51,1,1,1,58134.97,0,False,False,False,2.4581254944228164,0.012126743563408334,7.75,0.25,0,0,0,0,0,0,Young Professionals,0.05944002706659684,Low Risk,0
593,27,10,0.0,3,0,0,94620.0,1,False,True,True,0.0,0.006267107724500904,2.4545454545454546,0.2727272727272727,0,1,1,1,0,1,Established Savers,0.9232977769728989,Very High Risk,3
651,33,1,96834.78,1,1,0,108764.69,0,False,False,False,0.8903063089104661,0.005985343355979261,16.5,0.5,0,0,0,0,0,2,High-Value Clients,0.025201622963342343,Low Risk,0
741,37,9,105261.76,2,1,1,149503.54,0,False,False,True,0.704070658991359,0.004956371224579534,3.7,0.2,1,1,1,0,0,0,Young Professionals,0.016061746660813146,Low Risk,0
596,54,1,123544.0,1,1,1,120314.75,1,True,False,True,1.0268314829937062,0.004953632421357969,27.0,0.5,1,0,0,0,0,3,At-Risk Seniors,0.9325504577605394,Very High Risk,3
581,41,2,127913.71,2,1,1,44205.95,0,True,False,True,2.893520362748392,0.013142729819632434,13.666666666666666,0.6666666666666666,0,0,1,0,0,0,Young Professionals,0.06387182849924873,Low Risk,0
689,28,5,95328.6,1,1,0,6129.61,1,False,True,False,15.549610887007983,0.11238685873020793,4.666666666666667,0.16666666666666666,0,0,0,1,0,2,High-Value Clients,0.8038809561986451,Very High Risk,3
544,30,4,73218.89,1,0,1,126796.69,0,False,False,True,0.5774465607378179,0.004290298979421471,6.0,0.2,0,0,0,0,0,0,Young Professionals,0.019482798573434438,Low Risk,0
718,41,1,0.0,2,0,1,27509.52,1,False,False,False,0.0,0.026099106814411358,20.5,1.0,0,0,1,0,0,1,Established Savers,0.521128641329901,High Risk,2
583,35,8,149995.72,2,1,0,42143.55,0,True,False,True,3.5590775082424653,0.013833342626745331,3.888888888888889,0.2222222222222222,0,1,1,0,0,2,High-Value Clients,0.025821054550423182,Low Risk,0
663,28,8,123674.28,2,1,1,87985.2,0,True,False,True,1.4056099706544891,0.007535272576835913,3.111111111111111,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.00899246714195334,Low Risk,0
666,33,2,124125.26,1,1,0,81884.8,0,True,False,True,1.5158337587225135,0.008133278297336045,11.0,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.2444717772754479,Low Risk,0
524,29,3,159035.45,1,1,0,2705.31,1,False,True,True,58.764683277229885,0.193621573286135,7.25,0.25,0,0,0,1,0,2,High-Value Clients,0.8520169213386695,Very High Risk,3
599,27,5,0.0,2,1,0,30546.4,0,False,False,True,0.0,0.01960887014934168,4.5,0.3333333333333333,0,0,1,1,0,1,Established Savers,0.005516571437981361,Low Risk,0
667,27,7,156811.74,1,1,1,149402.59,0,False,False,True,1.0495848192135142,0.004464417488227693,3.375,0.125,1,1,0,0,0,0,Young Professionals,0.046670942440681526,Low Risk,0
727,52,4,0.0,2,1,1,118429.02,0,False,False,True,0.0,0.0061386462655330125,10.4,0.4,0,0,1,0,0,3,At-Risk Seniors,0.07143429455162843,Low Risk,0
689,55,4,0.0,2,1,1,58442.25,0,False,True,False,0.0,0.011789214323296531,11.0,0.4,0,0,1,0,0,3,At-Risk Seniors,0.08737986517241042,Low Risk,0
639,39,6,150555.83,1,1,0,30414.17,0,False,False,True,4.950024280646796,0.021009252948446452,5.571428571428571,0.14285714285714285,0,1,0,0,0,2,High-Value Clients,0.20478698183117003,Low Risk,0
678,28,2,109137.12,1,1,1,58814.41,0,False,False,True,1.855587166696619,0.011527591153406904,9.333333333333334,0.3333333333333333,0,0,0,0,0,0,Young Professionals,0.08076440940209328,Low Risk,0
523,36,8,158351.02,2,1,0,155304.53,0,False,False,True,1.019609668760668,0.0033675555532375443,4.0,0.2222222222222222,1,1,1,0,0,2,High-Value Clients,0.11401297201967474,Low Risk,0
650,47,9,0.0,1,1,0,187943.6,0,False,False,False,0.0,0.003458465952200808,4.7,0.1,0,1,0,0,0,2,High-Value Clients,0.4587006707860201,Medium Risk,1
744,35,7,0.0,2,1,1,43036.6,0,False,True,True,0.0,0.017287209323939998,4.375,0.25,0,1,1,0,0,1,Established Savers,0.005398670579491219,Low Risk,0
697,40,4,0.0,2,0,1,26543.28,0,False,False,True,0.0,0.026258011142136838,8.0,0.4,0,0,1,0,0,1,Established Savers,0.02541950957909507,Low Risk,0
800,46,6,0.0,2,1,0,171928.04,0,False,True,False,0.0,0.004653082457739542,6.571428571428571,0.2857142857142857,0,1,1,0,0,1,Established Savers,0.17320997314713837,Low Risk,0
664,24,7,0.0,1,0,1,35611.35,0,False,False,True,0.0,0.018645217178871937,3.0,0.125,0,1,0,0,0,0,Young Professionals,0.03216661106844716,Low Risk,0
740,39,9,0.0,2,1,0,19047.23,0,False,False,True,0.0,0.03884875392621782,3.9,0.2,0,1,1,0,0,1,Established Savers,0.015977401123551126,Low Risk,0
835,56,2,0.0,2,1,1,39820.13,0,False,False,False,0.0,0.020968767084208813,18.666666666666668,0.6666666666666666,0,0,1,0,0,3,At-Risk Seniors,0.015032755371162013,Low Risk,0
559,52,2,0.0,1,1,0,129013.59,1,False,False,True,0.0,0.004332843285398962,17.333333333333332,0.3333333333333333,0,0,0,0,0,2,High-Value Clients,0.9446108353111723,Very High Risk,3
676,36,1,82729.49,1,1,0,113810.12,0,False,True,True,0.7269016419485197,0.005939665649542857,18.0,0.5,0,0,0,0,0,2,High-Value Clients,0.08945280425988808,Low Risk,0
613,45,9,142765.24,2,1,0,34749.65,0,True,False,False,4.108275384776975,0.017639957813738734,4.5,0.2,0,1,1,0,0,2,High-Value Clients,0.08541880279160931,Low Risk,0
713,25,4,121172.97,1,1,1,56268.98,0,False,False,False,2.1534212381095568,0.0126710547968917,5.0,0.2,0,0,0,0,0,0,Young Professionals,0.05442674031776368,Low Risk,0
751,28,10,132932.14,2,1,1,46630.47,0,True,False,False,2.850695892709366,0.016105003766769523,2.5454545454545454,0.18181818181818182,0,1,1,0,0,0,Young Professionals,0.01642197574483007,Low Risk,0
523,22,8,123374.46,1,1,1,124906.59,0,False,False,True,0.9877258859929969,0.004187095435913862,2.4444444444444446,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.01461829102539281,Low Risk,0
775,74,0,161371.5,1,1,1,134869.93,0,True,False,False,1.1964883759606315,0.005746234566633448,74.0,1.0,1,0,0,0,0,3,At-Risk Seniors,0.010544609519581543,Low Risk,0
608,45,4,0.0,2,0,0,36697.48,1,False,True,True,0.0,0.01656744366524172,9.0,0.4,0,0,1,0,0,1,Established Savers,0.15876667128513722,Low Risk,0
673,51,8,79563.36,2,1,1,172200.91,0,False,False,True,0.46203529333675797,0.003908202876495389,5.666666666666667,0.2222222222222222,0,1,1,0,0,3,At-Risk Seniors,0.057159304502085624,Low Risk,0
616,46,2,0.0,2,1,0,137136.46,0,False,False,True,0.0,0.004491843439422023,15.333333333333334,0.6666666666666666,0,0,1,0,0,1,Established Savers,0.027186145651623153,Low Risk,0
650,48,7,138232.24,1,1,0,57594.78,0,True,False,False,2.4000411141232916,0.011285549045433538,6.0,0.125,0,1,0,0,0,2,High-Value Clients,0.3595241876890299,Medium Risk,1
655,41,5,0.0,1,0,0,36548.0,1,False,False,False,0.0,0.017921146953405017,6.833333333333333,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.43416659878579306,Medium Risk,1
782,53,1,81571.05,1,1,0,182960.46,1,True,False,False,0.44583733645326185,0.0042741241789391055,26.5,0.5,0,0,0,0,0,2,High-Value Clients,0.9637566999404549,Very High Risk,3
781,35,1,0.0,2,0,0,42117.9,0,False,True,True,0.0,0.01854274446863522,17.5,1.0,0,0,1,0,0,1,Established Savers,0.008047717365061012,Low Risk,0
593,33,0,95927.04,1,1,0,199478.05,0,False,False,False,0.48088779247745567,0.0029727432529882214,33.0,1.0,0,0,0,0,0,2,High-Value Clients,0.0267846602066676,Low Risk,0
505,35,8,116932.59,1,1,0,91092.84,0,False,True,True,1.2836498055192316,0.005543733802417376,3.888888888888889,0.1111111111111111,0,1,0,0,0,2,High-Value Clients,0.02721714635995563,Low Risk,0
707,40,1,0.0,2,1,0,14090.4,1,False,False,True,0.0,0.05017244560512085,20.0,1.0,0,0,1,0,0,1,Established Savers,0.015788406650349657,Low Risk,0
692,36,3,79551.12,1,0,1,178267.07,0,False,False,False,0.446244355481046,0.0038817944234208627,9.0,0.25,0,0,0,0,0,0,Young Professionals,0.22440022130746778,Low Risk,0
813,30,1,116416.94,1,0,1,85808.22,0,True,False,True,1.356695003170988,0.00947450635258076,15.0,0.5,0,0,0,0,0,0,Young Professionals,0.02824139278462662,Low Risk,0
850,37,4,88141.1,1,1,0,109659.12,0,False,True,True,0.8037662187493504,0.00775122259578049,7.4,0.2,0,0,0,0,0,2,High-Value Clients,0.04164280277108884,Low Risk,0
753,32,6,177729.13,1,1,1,161642.08,0,False,False,True,1.0995158592622711,0.004658411606608833,4.571428571428571,0.14285714285714285,1,1,0,0,0,0,Young Professionals,0.031750289544702284,Low Risk,0
850,32,5,0.0,1,1,1,3830.59,0,False,True,False,0.0,0.2218400194175264,5.333333333333333,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.023118890084878885,Low Risk,0
671,32,6,123912.78,2,1,1,146636.44,0,False,True,True,0.8450282547213045,0.004575911854434993,4.571428571428571,0.2857142857142857,1,1,1,0,0,0,Young Professionals,0.03143650226686695,Low Risk,0
791,33,3,0.0,1,1,1,144413.92,1,False,False,False,0.0,0.005477273400836977,8.25,0.25,0,0,0,0,0,0,Young Professionals,0.6092695295976921,High Risk,2
624,80,3,0.0,1,1,1,65801.44,0,False,False,True,0.0,0.009482931028089536,20.0,0.25,0,0,0,0,0,3,At-Risk Seniors,0.021763814857238196,Low Risk,0
649,35,4,108306.44,1,1,1,192486.24,0,False,False,False,0.5626681540033511,0.003371652063793943,7.0,0.2,1,0,0,0,0,0,Young Professionals,0.06551755078192763,Low Risk,0
732,48,4,102962.62,1,1,0,120852.85,1,True,False,False,0.8519597844834896,0.006056902614190611,9.6,0.2,1,0,0,0,0,2,High-Value Clients,0.9495813826436891,Very High Risk,3
664,36,0,103502.22,1,1,1,146191.82,0,False,False,False,0.7079842908837793,0.004541946724880196,36.0,1.0,1,0,0,0,0,0,Young Professionals,0.008513738820539908,Low Risk,0
789,43,8,119654.44,2,0,1,148412.24,1,True,False,True,0.806224835466162,0.005316237284490252,4.777777777777778,0.2222222222222222,1,1,1,0,0,0,Young Professionals,0.7499728922819159,High Risk,2
680,33,10,183768.47,1,1,0,164119.35,0,False,False,True,1.119717755902909,0.004143300937391371,3.0,0.09090909090909091,1,1,0,0,0,2,High-Value Clients,0.07725958433137912,Low Risk,0
701,37,1,0.0,2,1,0,163457.55,0,False,False,True,0.0,0.00428854899300159,18.5,1.0,0,0,1,0,0,1,Established Savers,0.005145000452063689,Low Risk,0
684,25,1,0.0,2,0,1,144978.47,0,False,False,False,0.0,0.004717909370202554,12.5,1.0,0,0,1,0,0,1,Established Savers,0.006587618307198977,Low Risk,0
586,52,6,140900.97,1,1,1,67288.89,0,False,False,False,2.0939396690944214,0.008708589061447418,7.428571428571429,0.14285714285714285,0,1,0,0,0,3,At-Risk Seniors,0.10510573045576688,Low Risk,0
522,25,5,94049.92,2,1,0,103269.0,0,True,False,False,0.9107186985571802,0.005054710951873729,4.166666666666667,0.3333333333333333,0,0,1,1,0,2,High-Value Clients,0.03620623295467818,Low Risk,0
739,27,8,98926.4,1,1,1,106969.98,0,False,True,False,0.9247966130627203,0.00690841572172191,3.0,0.1111111111111111,1,1,0,0,0,0,Young Professionals,0.018511591860468645,Low Risk,0
835,18,2,142872.36,1,1,1,117632.63,0,True,False,True,1.214553695231542,0.007098310236621959,6.0,0.3333333333333333,1,0,0,0,0,0,Young Professionals,0.013646673893842212,Low Risk,0
790,29,3,46057.96,2,1,1,189777.66,0,False,True,True,0.24269304040823134,0.004162744114643869,7.25,0.5,0,0,1,0,0,1,Established Savers,0.0054351584401498634,Low Risk,0
671,48,6,119769.77,1,0,1,66032.65,0,False,False,False,1.8137687376057512,0.010161485848502998,6.857142857142857,0.14285714285714285,0,1,0,0,0,0,Young Professionals,0.1759265336218628,Low Risk,0
560,44,5,143244.97,1,1,0,98661.27,0,False,False,False,1.451871824964092,0.00567592859965618,7.333333333333333,0.16666666666666666,0,0,0,0,0,2,High-Value Clients,0.32435884596092035,Medium Risk,1
651,28,10,79562.98,1,1,1,74687.37,0,False,False,True,1.0652659845167327,0.00871621646047437,2.5454545454545454,0.09090909090909091,0,1,0,0,0,0,Young Professionals,0.014489953954542379,Low Risk,0
682,69,6,0.0,2,0,1,149604.18,0,False,False,True,0.0,0.00455866568256527,9.857142857142858,0.2857142857142857,0,1,1,0,0,3,At-Risk Seniors,0.0017976115966659028,Low Risk,0
808,41,0,0.0,1,1,1,79888.78,0,False,False,True,0.0,0.01011393447322048,41.0,1.0,0,0,0,0,0,0,Young Professionals,0.047585800154692555,Low Risk,0
644,26,8,96659.64,2,1,1,138775.69,0,False,True,True,0.6965120727407463,0.0046405487838051184,2.888888888888889,0.2222222222222222,0,1,1,0,0,0,Young Professionals,0.016987053432448506,Low Risk,0
688,29,1,0.0,2,1,0,154695.57,0,False,False,True,0.0,0.0044474159963598416,14.5,1.0,0,0,1,1,0,1,Established Savers,0.006431980536299009,Low Risk,0
617,26,2,165947.99,2,0,1,168834.38,0,False,False,False,0.982898193494752,0.003654447308378137,8.666666666666666,0.6666666666666666,1,0,1,0,0,0,Young Professionals,0.058671625859647886,Low Risk,0
738,33,4,92676.3,1,1,0,105817.63,0,False,False,True,0.8758032493900176,0.006974197265642165,6.6,0.2,0,0,0,0,0,2,High-Value Clients,0.08640086544132379,Low Risk,0
663,45,5,83195.12,1,1,1,48682.1,0,False,False,True,1.7089117167969994,0.013618689031717373,7.5,0.16666666666666666,0,0,0,0,0,0,Young Professionals,0.030893143449001792,Low Risk,0
515,48,5,129387.94,1,0,1,147955.91,1,False,False,True,0.8744974465876585,0.0034807431433922214,8.0,0.16666666666666666,1,0,0,0,0,0,Young Professionals,0.6576927998519498,High Risk,2
845,28,9,0.0,2,1,1,56185.98,0,False,False,False,0.0,0.01503907132933644,2.8,0.2,0,1,1,0,0,1,Established Savers,0.006907699135171755,Low Risk,0
639,38,9,130233.14,1,1,1,81861.1,0,False,True,True,1.5908844263706892,0.0078058100146465815,3.8,0.1,0,1,0,0,0,0,Young Professionals,0.012474634776228434,Low Risk,0
557,32,3,123502.53,1,1,1,69826.8,0,False,False,False,1.7686727922116978,0.007976765700766743,8.0,0.25,0,0,0,0,0,0,Young Professionals,0.01661370156439684,Low Risk,0
543,37,8,140894.06,2,1,1,118059.19,0,True,False,True,1.1934087180445838,0.0045993488575615535,4.111111111111111,0.2222222222222222,1,1,1,0,0,0,Young Professionals,0.06617139274695408,Low Risk,0
585,44,7,163867.86,1,1,1,112333.22,0,True,False,True,1.45875281815283,0.005207674028448322,5.5,0.125,1,1,0,0,0,0,Young Professionals,0.02957741844999892,Low Risk,0
610,27,2,0.0,2,1,0,14546.76,0,False,False,False,0.0,0.04193085395964739,9.0,0.6666666666666666,0,0,1,1,0,1,Established Savers,0.013610213012590636,Low Risk,0
727,18,2,93816.7,2,1,0,126172.11,0,True,False,False,0.7435554215949817,0.005761925025070714,6.0,0.6666666666666666,0,0,1,1,0,2,High-Value Clients,0.03892151831027567,Low Risk,0
540,40,8,0.0,2,1,0,3560.0,0,False,True,False,0.0,0.15164279696714406,4.444444444444445,0.2222222222222222,0,1,1,0,0,1,Established Savers,0.01854573269472582,Low Risk,0
418,35,7,0.0,2,1,1,88878.15,0,False,False,True,0.0,0.00470301527411097,4.375,0.25,0,1,1,0,0,1,Established Savers,0.004584066756812165,Low Risk,0
